image_name,target,monk_skin_tone
ISIC_3159924_8_120_190,1,6.0
ISIC_0027144,1,6.0
ISIC_0010081,1,6.0
ISIC_0033042,1,6.0
ISIC_0070248,1,6.0
ISIC_0065537,1,6.0
ISIC_0067485,1,6.0
ISIC_0065213,1,6.0
ISIC_0029740,1,6.0
ISIC_0014548_downsampled_9_140_200,1,6.0
ISIC_0072827,1,6.0
ISIC_7973598,1,6.0
ISIC_0058399,1,6.0
ISIC_0056710,1,6.0
ISIC_0069245,1,6.0
ISIC_0027669,1,6.0
ISIC_0013936,1,6.0
ISIC_4967586,1,6.0
ISIC_0014507_9_130_190,1,6.0
ISIC_0013459_downsampled_9_130_200,1,6.0
ISIC_0032629,1,6.0
ISIC_0011139,1,6.0
ISIC_0014144_downsampled,1,6.0
ISIC_0014360_downsampled,1,6.0
ISIC_0013844_10_100_190,1,6.0
ISIC_0058298_8_100_190,1,6.0
ISIC_0025081,1,6.0
ISIC_0068137,1,6.0
ISIC_0064328,1,6.0
ISIC_5747942,1,6.0
ISIC_0069084,1,6.0
ISIC_0013359,1,6.0
ISIC_0014233_downsampled,1,6.0
ISIC_6829008,1,6.0
ISIC_0032597,1,6.0
ISIC_0058255,1,6.0
ISIC_0014284_downsampled_10_130_200,1,6.0
ISIC_0033593,1,6.0
ISIC_0025543,1,6.0
ISIC_0034316,1,6.0
ISIC_5602826,1,6.0
ISIC_0001105_downsampled,1,6.0
ISIC_0030165,1,6.0
ISIC_0014527_downsampled,1,6.0
ISIC_0067210,1,6.0
ISIC_0014308_downsampled_8_100_200,1,6.0
ISIC_0034028,1,6.0
ISIC_0058298_10_130_190,1,6.0
ISIC_0014255_downsampled,1,6.0
ISIC_0034134,1,6.0
ISIC_3590167_9_100_200,1,6.0
ISIC_0060147,1,6.0
ISIC_0056572,1,6.0
ISIC_0013815,1,6.0
ISIC_0033573,1,6.0
ISIC_0033050,1,6.0
ISIC_0013975_downsampled,1,6.0
ISIC_0012298_10_100_200,1,6.0
ISIC_3590167_9_140_190,1,6.0
ISIC_0062708,1,6.0
ISIC_0014157_downsampled_8_100_200,1,6.0
ISIC_8066110_9_140_190,1,6.0
ISIC_0064342,1,6.0
ISIC_0066481,1,6.0
ISIC_0013232_downsampled,1,6.0
ISIC_0072768,1,6.0
ISIC_0013844_downsampled_10_120_200,1,6.0
ISIC_0057707,1,6.0
ISIC_0012298_9_140_190,1,6.0
ISIC_0012288_downsampled_9_100_190,1,6.0
ISIC_0033804,1,6.0
ISIC_0066626,1,6.0
ISIC_0034275,1,6.0
ISIC_0030382,1,6.0
ISIC_0014688_downsampled,1,6.0
ISIC_0072280,1,6.0
ISIC_0032046,1,6.0
ISIC_0031543,1,6.0
ISIC_0029163,1,6.0
ISIC_0029893,1,6.0
ISIC_6634951,1,6.0
ISIC_0062141,1,6.0
ISIC_0062864,1,6.0
ISIC_0014857_downsampled,1,6.0
ISIC_0072653,1,6.0
ISIC_0014331_downsampled,1,6.0
ISIC_7205745_8_120_200,1,6.0
ISIC_0067972,1,6.0
ISIC_8732757,1,6.0
ISIC_4469476,1,6.0
ISIC_0014308_9_120_200,1,6.0
ISIC_0031795,1,6.0
ISIC_0014092_downsampled,1,6.0
ISIC_0012298_downsampled_8_120_190,1,6.0
ISIC_9978107_8_140_200,1,6.0
ISIC_0000299,1,6.0
ISIC_0013459_downsampled_9_140_190,1,6.0
ISIC_3093026,1,6.0
ISIC_0027263,1,6.0
ISIC_0072215,1,6.0
ISIC_0015229_downsampled,1,6.0
ISIC_0072876,1,6.0
ISIC_0013459_downsampled_8_140_190,1,6.0
ISIC_0070012,1,6.0
ISIC_0033183,1,6.0
ISIC_0062991,1,6.0
ISIC_3159924_10_140_200,1,6.0
ISIC_0060222,1,6.0
ISIC_0013844_9_140_200,1,6.0
ISIC_1630301,1,6.0
ISIC_0014308_10_120_190,1,6.0
ISIC_0014072_downsampled,1,6.0
ISIC_0025121,1,6.0
ISIC_0015167_downsampled,1,6.0
ISIC_2797353_8_120_190,1,6.0
ISIC_0067845,1,6.0
ISIC_7183212,1,6.0
ISIC_0069029,1,6.0
ISIC_0000395,1,6.0
ISIC_0067804,1,6.0
ISIC_0000444_downsampled,1,6.0
ISIC_0032698,1,6.0
ISIC_0033444,1,6.0
ISIC_1952749,1,6.0
ISIC_0067655,1,6.0
ISIC_0069481,1,6.0
ISIC_0014872_downsampled,1,6.0
ISIC_0024644,1,6.0
ISIC_0014548_downsampled_9_130_200,1,6.0
ISIC_0014308_8_120_200,1,6.0
ISIC_7730937,1,6.0
ISIC_3590167_10_120_200,1,6.0
ISIC_0013975,1,6.0
ISIC_9053910,1,6.0
ISIC_0027030,1,6.0
ISIC_0025265,1,6.0
ISIC_0026458,1,6.0
ISIC_0014548_downsampled_8_130_190,1,6.0
ISIC_0062684,1,6.0
ISIC_6767569,1,6.0
ISIC_0013969,1,6.0
ISIC_0055297,1,6.0
ISIC_8414609,1,6.0
ISIC_0013844_10_130_200,1,6.0
ISIC_0064062,1,6.0
ISIC_0013644_downsampled_9_120_190,1,6.0
ISIC_0066854,1,6.0
ISIC_0010240,1,6.0
ISIC_0025708,1,6.0
ISIC_0014513_downsampled,1,6.0
ISIC_0059512,1,6.0
ISIC_5258657,1,6.0
ISIC_0053761,1,6.0
ISIC_3944634,1,6.0
ISIC_0060731,1,6.0
ISIC_0034117,1,6.0
ISIC_0014308_downsampled_10_100_190,1,6.0
ISIC_0032672,1,6.0
ISIC_0014919_downsampled,1,6.0
ISIC_0072441,1,6.0
ISIC_0013844_downsampled_10_120_190,1,6.0
ISIC_9583969,1,6.0
ISIC_0010441,1,6.0
ISIC_0014157_8_100_200,1,6.0
ISIC_0066615,1,6.0
ISIC_0029021,1,6.0
ISIC_0013987_downsampled,1,6.0
ISIC_0011136_8_120_190,1,6.0
ISIC_0011136_10_100_190,1,6.0
ISIC_0064507,1,6.0
ISIC_0034242,1,6.0
ISIC_0059291,1,6.0
ISIC_0070888,1,6.0
ISIC_0033429,1,6.0
ISIC_0014788,1,6.0
ISIC_0059423,1,6.0
ISIC_0056496,1,6.0
ISIC_8066110_8_100_200,1,6.0
ISIC_0030925,1,6.0
ISIC_0013499_downsampled,1,6.0
ISIC_0000077_downsampled,1,6.0
ISIC_0001134,1,6.0
ISIC_0062313,1,6.0
ISIC_0011136_9_120_200,1,6.0
ISIC_0014157_9_100_190,1,6.0
ISIC_2141237,1,6.0
ISIC_0068545,1,6.0
ISIC_0027721,1,6.0
ISIC_0015284,1,6.0
ISIC_0014144,1,6.0
ISIC_0012395_downsampled,1,6.0
ISIC_1866770_8_140_200,1,6.0
ISIC_0012298_10_130_200,1,6.0
ISIC_0013767_downsampled,1,6.0
ISIC_0032433,1,6.0
ISIC_0032532,1,6.0
ISIC_2033237,1,6.0
ISIC_0063866,1,6.0
ISIC_0013844_8_130_200,1,6.0
ISIC_0066716,1,6.0
ISIC_0062447,1,6.0
ISIC_0014308_downsampled_8_120_190,1,6.0
ISIC_0001142_downsampled,1,6.0
ISIC_0067183,1,6.0
ISIC_0071788,1,6.0
ISIC_0065597,1,6.0
ISIC_2823287_8_100_200,1,6.0
ISIC_0033240,1,6.0
ISIC_0061880,1,6.0
ISIC_0014548_downsampled_9_120_190,1,6.0
ISIC_0013844_downsampled_9_120_190,1,6.0
ISIC_0061884,1,6.0
ISIC_1866770_8_120_190,1,6.0
ISIC_0073210,1,6.0
ISIC_0061125,1,6.0
ISIC_0844312,1,6.0
ISIC_0029570,1,6.0
ISIC_0014157_downsampled_8_120_200,1,6.0
ISIC_0015243_downsampled,1,6.0
ISIC_0033704,1,6.0
ISIC_0053508,1,6.0
ISIC_0014284_downsampled_8_100_200,1,6.0
ISIC_0059264,1,6.0
ISIC_0012298_9_120_200,1,6.0
ISIC_0028033,1,6.0
ISIC_2668481,1,6.0
ISIC_0286360,1,6.0
ISIC_0056511,1,6.0
ISIC_0033533,1,6.0
ISIC_0026360,1,6.0
ISIC_0012298_downsampled_8_100_200,1,6.0
ISIC_0061670,1,6.0
ISIC_0032751,1,6.0
ISIC_0000393,1,6.0
ISIC_0054073,1,6.0
ISIC_0033819,1,6.0
ISIC_0014077_downsampled,1,6.0
ISIC_1968421_10_100_200,1,6.0
ISIC_2797353_9_130_200,1,6.0
ISIC_0062208,1,6.0
ISIC_0053846,1,6.0
ISIC_0030360,1,6.0
ISIC_0060308,1,6.0
ISIC_0028211,1,6.0
ISIC_0073147,1,6.0
ISIC_0030445,1,6.0
ISIC_2797353_10_100_200,1,6.0
ISIC_0015204_downsampled,1,6.0
ISIC_2957732,1,6.0
ISIC_0062296,1,6.0
ISIC_0010207,1,6.0
ISIC_0333091,1,6.0
ISIC_0014507_downsampled_9_120_190,1,6.0
ISIC_0029606,1,6.0
ISIC_0028103,1,6.0
ISIC_0058851,1,6.0
ISIC_0064341,1,6.0
ISIC_3979826,1,6.0
ISIC_0072337,1,6.0
ISIC_0059421,1,6.0
ISIC_7075474,1,6.0
ISIC_3159924_8_100_200,1,6.0
ISIC_0028415,1,6.0
ISIC_0068119,1,6.0
ISIC_8230318,1,6.0
ISIC_0014507_9_100_200,1,6.0
ISIC_0014308_downsampled_8_130_190,1,6.0
ISIC_0013459_downsampled_10_140_190,1,6.0
ISIC_9998682,1,6.0
ISIC_0059593,1,6.0
ISIC_0034059,1,6.0
ISIC_0066470,1,6.0
ISIC_0001105,1,6.0
ISIC_4523238,1,6.0
ISIC_0014173,1,6.0
ISIC_0026823,1,6.0
ISIC_0059768,1,6.0
ISIC_0033962,1,6.0
ISIC_3025889,1,6.0
ISIC_0014327_downsampled,1,6.0
ISIC_0032982,1,6.0
ISIC_0031208,1,6.0
ISIC_0063630,1,6.0
ISIC_0030898,1,6.0
ISIC_0012298_9_130_200,1,6.0
ISIC_0033440,1,6.0
ISIC_3590167_10_140_200,1,6.0
ISIC_0032598,1,6.0
ISIC_0013644_downsampled_8_140_200,1,6.0
ISIC_3084312,1,6.0
ISIC_0028548,1,6.0
ISIC_0069475,1,6.0
ISIC_0013844_downsampled_8_120_190,1,6.0
ISIC_0063002,1,6.0
ISIC_8066110_10_100_200,1,6.0
ISIC_0029651,1,6.0
ISIC_8066110_8_130_190,1,6.0
ISIC_0063373,1,6.0
ISIC_0014157_10_100_200,1,6.0
ISIC_0058655,1,6.0
ISIC_0034005,1,6.0
ISIC_1866770_10_100_190,1,6.0
ISIC_0033526,1,6.0
ISIC_9978107_10_100_190,1,6.0
ISIC_0057218,1,6.0
ISIC_0012288_downsampled_10_100_190,1,6.0
ISIC_0058298_8_140_190,1,6.0
ISIC_0001100,1,6.0
ISIC_0033814,1,6.0
ISIC_0014507_9_100_190,1,6.0
ISIC_0067296,1,6.0
ISIC_0058433,1,6.0
ISIC_0032638,1,6.0
ISIC_3159924_8_100_190,1,6.0
ISIC_0062063,1,6.0
ISIC_1866770_9_130_200,1,6.0
ISIC_0001152,1,6.0
ISIC_0013672_downsampled,1,6.0
ISIC_0014507_8_140_200,1,6.0
ISIC_0062869,1,6.0
ISIC_0070207,1,6.0
ISIC_0014548_downsampled_9_100_190,1,6.0
ISIC_0072953,1,6.0
ISIC_0013740,1,6.0
ISIC_0014157_downsampled_10_130_200,1,6.0
ISIC_0013573,1,6.0
ISIC_0033886,1,6.0
ISIC_0058346,1,6.0
ISIC_0033369,1,6.0
ISIC_0065367,1,6.0
ISIC_0058046,1,6.0
ISIC_0012298_10_120_190,1,6.0
ISIC_0069891,1,6.0
ISIC_0014092,1,6.0
ISIC_0058218,1,6.0
ISIC_0014062_downsampled,1,6.0
ISIC_1330008,1,6.0
ISIC_0056728,1,6.0
ISIC_7205745_8_100_190,1,6.0
ISIC_0000054,1,6.0
ISIC_0014507_downsampled_10_120_190,1,6.0
ISIC_5758388,1,6.0
ISIC_0072380,1,6.0
ISIC_0011136_9_120_190,1,6.0
ISIC_0055741,1,6.0
ISIC_0014157_10_100_190,1,6.0
ISIC_9978107_9_100_200,1,6.0
ISIC_0014548_downsampled_9_130_190,1,6.0
ISIC_7205745_9_140_190,1,6.0
ISIC_0033432,1,6.0
ISIC_3590167_8_100_190,1,6.0
ISIC_3590167_10_100_190,1,6.0
ISIC_0061086,1,6.0
ISIC_0014249_downsampled,1,6.0
ISIC_0057338,1,6.0
ISIC_0013572,1,6.0
ISIC_0055024,1,6.0
ISIC_0031386,1,6.0
ISIC_0013844_downsampled_8_140_190,1,6.0
ISIC_0026694,1,6.0
ISIC_0034256,1,6.0
ISIC_8066110_8_120_190,1,6.0
ISIC_7218890,1,6.0
ISIC_0062016,1,6.0
ISIC_7748311,1,6.0
ISIC_0012701_downsampled,1,6.0
ISIC_0031295,1,6.0
ISIC_0014157_downsampled_8_130_190,1,6.0
ISIC_0064212,1,6.0
ISIC_0068343,1,6.0
ISIC_0013988_downsampled,1,6.0
ISIC_0060653,1,6.0
ISIC_0327406,1,6.0
ISIC_0033125,1,6.0
ISIC_0013844_10_140_200,1,6.0
ISIC_9785077,1,6.0
ISIC_0063693,1,6.0
ISIC_8068693,1,6.0
ISIC_0032430,1,6.0
ISIC_0024999,1,6.0
ISIC_0029089,1,6.0
ISIC_0013634,1,6.0
ISIC_0014308_downsampled_9_130_200,1,6.0
ISIC_1866770_9_130_190,1,6.0
ISIC_0033871,1,6.0
ISIC_0060764,1,6.0
ISIC_0011329,1,6.0
ISIC_0060886,1,6.0
ISIC_0069402,1,6.0
ISIC_0000410_downsampled,1,6.0
ISIC_0013874,1,6.0
ISIC_0032988,1,6.0
ISIC_0067979,1,6.0
ISIC_0014525,1,6.0
ISIC_0068886,1,6.0
ISIC_0012288_downsampled_8_140_200,1,6.0
ISIC_0071944,1,6.0
ISIC_2797353_9_140_190,1,6.0
ISIC_0058957,1,6.0
ISIC_0012288_downsampled_8_130_200,1,6.0
ISIC_0031087,1,6.0
ISIC_0012151_downsampled,1,6.0
ISIC_2697083,1,6.0
ISIC_0012298_downsampled_10_140_200,1,6.0
ISIC_0014181_downsampled,1,6.0
ISIC_9978107_9_130_200,1,6.0
ISIC_5797062,1,6.0
ISIC_0033206,1,6.0
ISIC_0014088_downsampled,1,6.0
ISIC_0032626,1,6.0
ISIC_0014238_downsampled,1,6.0
ISIC_0061025,1,6.0
ISIC_0072061,1,6.0
ISIC_1797795,1,6.0
ISIC_1968421_9_100_200,1,6.0
ISIC_0065858,1,6.0
ISIC_3590167_8_120_190,1,6.0
ISIC_0063950,1,6.0
ISIC_0012298_downsampled_10_130_200,1,6.0
ISIC_0014548_downsampled_10_120_200,1,6.0
ISIC_0032110,1,6.0
ISIC_0032810,1,6.0
ISIC_8325226,1,6.0
ISIC_0025512,1,6.0
ISIC_0639769,1,6.0
ISIC_3159924_9_130_200,1,6.0
ISIC_0012701,1,6.0
ISIC_0011136_9_100_200,1,6.0
ISIC_9978107_10_120_190,1,6.0
ISIC_2823287_8_130_190,1,6.0
ISIC_0032079,1,6.0
ISIC_0010379,1,6.0
ISIC_0054053,1,6.0
ISIC_2797353_9_130_190,1,6.0
ISIC_0031900,1,6.0
ISIC_0033644,1,6.0
ISIC_0068128,1,6.0
ISIC_0062912,1,6.0
ISIC_0059976,1,6.0
ISIC_0014157_10_120_200,1,6.0
ISIC_9978107_10_140_190,1,6.0
ISIC_0062850,1,6.0
ISIC_0000517,1,6.0
ISIC_7680948,1,6.0
ISIC_0060937,1,6.0
ISIC_0013639_downsampled,1,6.0
ISIC_0011136_8_120_200,1,6.0
ISIC_0033687,1,6.0
ISIC_0066407,1,6.0
ISIC_0027204,1,6.0
ISIC_0000026,1,6.0
ISIC_0033239,1,6.0
ISIC_8066110_10_130_190,1,6.0
ISIC_0032476,1,6.0
ISIC_0057823,1,6.0
ISIC_0025589,1,6.0
ISIC_0010235,1,6.0
ISIC_0028582,1,6.0
ISIC_0029172,1,6.0
ISIC_0072923,1,6.0
ISIC_0013606,1,6.0
ISIC_2823287_8_140_200,1,6.0
ISIC_0012298_9_120_190,1,6.0
ISIC_7098141,1,6.0
ISIC_0054444,1,6.0
ISIC_6785680,1,6.0
ISIC_0034087,1,6.0
ISIC_0056364,1,6.0
ISIC_0032645,1,6.0
ISIC_0029819,1,6.0
ISIC_0026664,1,6.0
ISIC_0063443,1,6.0
ISIC_6348638,1,6.0
ISIC_0014308_downsampled_9_120_200,1,6.0
ISIC_0063871,1,6.0
ISIC_0012435,1,6.0
ISIC_2342769,1,6.0
ISIC_0250839,1,6.0
ISIC_2750230,1,6.0
ISIC_0061165,1,6.0
ISIC_0014308_9_100_190,1,6.0
ISIC_0024640,1,6.0
ISIC_0062339,1,6.0
ISIC_0064656,1,6.0
ISIC_0031517,1,6.0
ISIC_0015166,1,6.0
ISIC_0056751,1,6.0
ISIC_0067102,1,6.0
ISIC_2153686,1,6.0
ISIC_0014507_10_100_190,1,6.0
ISIC_1866770_8_140_190,1,6.0
ISIC_0070374,1,6.0
ISIC_0012288_downsampled_8_130_190,1,6.0
ISIC_0013844_9_120_200,1,6.0
ISIC_0012382,1,6.0
ISIC_0032586,1,6.0
ISIC_0014507_downsampled_10_100_200,1,6.0
ISIC_0033027,1,6.0
ISIC_0072516,1,6.0
ISIC_0013459_downsampled_9_120_200,1,6.0
ISIC_0032019,1,6.0
ISIC_0013844_downsampled_8_130_190,1,6.0
ISIC_0063394,1,6.0
ISIC_0057257,1,6.0
ISIC_0058298_10_100_200,1,6.0
ISIC_0013573_downsampled,1,6.0
ISIC_0053674,1,6.0
ISIC_0011136_8_130_190,1,6.0
ISIC_0014324,1,6.0
ISIC_0032072,1,6.0
ISIC_0070815,1,6.0
ISIC_7205745_9_120_190,1,6.0
ISIC_0064783,1,6.0
ISIC_0013674_downsampled,1,6.0
ISIC_0026009,1,6.0
ISIC_3561065,1,6.0
ISIC_0066412,1,6.0
ISIC_0013565_downsampled,1,6.0
ISIC_0013936_downsampled,1,6.0
ISIC_0014308_9_140_200,1,6.0
ISIC_0033029,1,6.0
ISIC_0026113,1,6.0
ISIC_7205745_8_120_190,1,6.0
ISIC_0031746,1,6.0
ISIC_0013429_downsampled,1,6.0
ISIC_0056041,1,6.0
ISIC_0027604,1,6.0
ISIC_0012298_8_140_190,1,6.0
ISIC_0012298_downsampled_8_140_200,1,6.0
ISIC_0014548_downsampled_8_120_200,1,6.0
ISIC_0067857,1,6.0
ISIC_0014308_9_100_200,1,6.0
ISIC_0059816,1,6.0
ISIC_0067151,1,6.0
ISIC_3159924_9_120_190,1,6.0
ISIC_0033055,1,6.0
ISIC_0034048,1,6.0
ISIC_0014316_downsampled,1,6.0
ISIC_0058858,1,6.0
ISIC_0014548_downsampled_9_100_200,1,6.0
ISIC_2364150,1,6.0
ISIC_0062602,1,6.0
ISIC_8145348,1,6.0
ISIC_0069361,1,6.0
ISIC_0013845,1,6.0
ISIC_1231419,1,6.0
ISIC_0014157_downsampled_9_140_190,1,6.0
ISIC_0033670,1,6.0
ISIC_0059733,1,6.0
ISIC_0070105,1,6.0
ISIC_0001103_downsampled,1,6.0
ISIC_0032873,1,6.0
ISIC_0027776,1,6.0
ISIC_0029241,1,6.0
ISIC_5983500,1,6.0
ISIC_0032915,1,6.0
ISIC_0025195,1,6.0
ISIC_0033310,1,6.0
ISIC_0066519,1,6.0
ISIC_0833889,1,6.0
ISIC_0645454,1,6.0
ISIC_0012288_downsampled_9_120_200,1,6.0
ISIC_0072101,1,6.0
ISIC_0014221_downsampled,1,6.0
ISIC_0014082_downsampled,1,6.0
ISIC_0060506,1,6.0
ISIC_0024967,1,6.0
ISIC_5260050,1,6.0
ISIC_0014076,1,6.0
ISIC_2268341,1,6.0
ISIC_0014975,1,6.0
ISIC_5247560,1,6.0
ISIC_0014928_downsampled,1,6.0
ISIC_8066110_8_130_200,1,6.0
ISIC_0014157_9_120_190,1,6.0
ISIC_0033946,1,6.0
ISIC_3993924,1,6.0
ISIC_0029884,1,6.0
ISIC_0014347,1,6.0
ISIC_2823287_9_130_200,1,6.0
ISIC_2646829,1,6.0
ISIC_0014157_downsampled_10_100_190,1,6.0
ISIC_0071904,1,6.0
ISIC_0056292,1,6.0
ISIC_0032564,1,6.0
ISIC_0024767,1,6.0
ISIC_0013814_downsampled,1,6.0
ISIC_0011118,1,6.0
ISIC_0015005,1,6.0
ISIC_0060773,1,6.0
ISIC_0033977,1,6.0
ISIC_9978107_8_100_190,1,6.0
ISIC_6392461,1,6.0
ISIC_0013844_downsampled_9_130_200,1,6.0
ISIC_0026754,1,6.0
ISIC_8437493,1,6.0
ISIC_0059170,1,6.0
ISIC_0952472,1,6.0
ISIC_0032190,1,6.0
ISIC_6841294,1,6.0
ISIC_0014507_downsampled_9_130_200,1,6.0
ISIC_0034140,1,6.0
ISIC_0067243,1,6.0
ISIC_0032733,1,6.0
ISIC_5581931,1,6.0
ISIC_0030521,1,6.0
ISIC_9863642,1,6.0
ISIC_0060114,1,6.0
ISIC_0012288_downsampled_9_100_200,1,6.0
ISIC_0014157_downsampled_8_140_200,1,6.0
ISIC_0070731,1,6.0
ISIC_0066143,1,6.0
ISIC_0033017,1,6.0
ISIC_0059147,1,6.0
ISIC_0014238,1,6.0
ISIC_0060979,1,6.0
ISIC_0015050_downsampled,1,6.0
ISIC_0060698,1,6.0
ISIC_0012288_downsampled_10_130_200,1,6.0
ISIC_0014284_downsampled_9_130_190,1,6.0
ISIC_0033300,1,6.0
ISIC_0029780,1,6.0
ISIC_0054523,1,6.0
ISIC_2700320,1,6.0
ISIC_0033942,1,6.0
ISIC_0010036,1,6.0
ISIC_0013615_downsampled,1,6.0
ISIC_0064982,1,6.0
ISIC_0056863,1,6.0
ISIC_0072985,1,6.0
ISIC_0059992,1,6.0
ISIC_0013948_downsampled,1,6.0
ISIC_0061141,1,6.0
ISIC_0014219_downsampled,1,6.0
ISIC_0060760,1,6.0
ISIC_0063450,1,6.0
ISIC_0013671_downsampled,1,6.0
ISIC_0001100_downsampled,1,6.0
ISIC_0027100,1,6.0
ISIC_0033004,1,6.0
ISIC_0067120,1,6.0
ISIC_0069540,1,6.0
ISIC_0033569,1,6.0
ISIC_0024823,1,6.0
ISIC_0024315,1,6.0
ISIC_0028489,1,6.0
ISIC_0067276,1,6.0
ISIC_0013459_downsampled_8_120_190,1,6.0
ISIC_0014157_8_140_200,1,6.0
ISIC_0013844_downsampled_8_120_200,1,6.0
ISIC_0061078,1,6.0
ISIC_0033479,1,6.0
ISIC_9286292,1,6.0
ISIC_0027659,1,6.0
ISIC_9978107_8_100_200,1,6.0
ISIC_0031598,1,6.0
ISIC_0029092,1,6.0
ISIC_0065671,1,6.0
ISIC_3436033,1,6.0
ISIC_7948290,1,6.0
ISIC_0013986,1,6.0
ISIC_0025927,1,6.0
ISIC_0014308_9_130_200,1,6.0
ISIC_0014308_8_130_200,1,6.0
ISIC_0014327,1,6.0
ISIC_0013490,1,6.0
ISIC_0063958,1,6.0
ISIC_0014284_downsampled_10_140_200,1,6.0
ISIC_3159924_10_130_190,1,6.0
ISIC_0026596,1,6.0
ISIC_0058319,1,6.0
ISIC_0054954,1,6.0
ISIC_2358454,1,6.0
ISIC_0013844_downsampled_9_100_190,1,6.0
ISIC_0337631,1,6.0
ISIC_1968421_9_100_190,1,6.0
ISIC_0066492,1,6.0
ISIC_0025550,1,6.0
ISIC_0066225,1,6.0
ISIC_0068011,1,6.0
ISIC_0033779,1,6.0
ISIC_7312977,1,6.0
ISIC_0063295,1,6.0
ISIC_0013644_downsampled_8_100_200,1,6.0
ISIC_0013839,1,6.0
ISIC_0033209,1,6.0
ISIC_0032408,1,6.0
ISIC_0071957,1,6.0
ISIC_0014548_downsampled_10_130_200,1,6.0
ISIC_0014308_downsampled_9_100_190,1,6.0
ISIC_0014308_downsampled_9_140_190,1,6.0
ISIC_0015219_downsampled,1,6.0
ISIC_0013610_downsampled,1,6.0
ISIC_0057978,1,6.0
ISIC_0025531,1,6.0
ISIC_0026236,1,6.0
ISIC_0014157_downsampled_10_120_190,1,6.0
ISIC_0066448,1,6.0
ISIC_0014284_downsampled_10_120_190,1,6.0
ISIC_0066098,1,6.0
ISIC_0072755,1,6.0
ISIC_0053509,1,6.0
ISIC_0030689,1,6.0
ISIC_9000824,1,6.0
ISIC_0013459_downsampled_9_120_190,1,6.0
ISIC_0058368,1,6.0
ISIC_0033980,1,6.0
ISIC_0064563,1,6.0
ISIC_0069986,1,6.0
ISIC_6784593,1,6.0
ISIC_0014308_downsampled_8_100_190,1,6.0
ISIC_0070431,1,6.0
ISIC_0013459_downsampled_10_100_190,1,6.0
ISIC_2823287_10_100_200,1,6.0
ISIC_3985031,1,6.0
ISIC_0032833,1,6.0
ISIC_0012288_downsampled_9_130_190,1,6.0
ISIC_0032070,1,6.0
ISIC_0057155,1,6.0
ISIC_0056717,1,6.0
ISIC_0024323,1,6.0
ISIC_4810142,1,6.0
ISIC_6541615,1,6.0
ISIC_8040024,1,6.0
ISIC_1968421_10_140_200,1,6.0
ISIC_0067567,1,6.0
ISIC_0024516,1,6.0
ISIC_0063445,1,6.0
ISIC_0032847,1,6.0
ISIC_0066429,1,6.0
ISIC_0066347,1,6.0
ISIC_0059301,1,6.0
ISIC_0572205,1,6.0
ISIC_0013777_downsampled,1,6.0
ISIC_0014190,1,6.0
ISIC_0024733,1,6.0
ISIC_0030333,1,6.0
ISIC_0060577,1,6.0
ISIC_0071040,1,6.0
ISIC_0011348,1,6.0
ISIC_0059129,1,6.0
ISIC_0072294,1,6.0
ISIC_0062389,1,6.0
ISIC_0011136_8_140_200,1,6.0
ISIC_0013644_downsampled_10_120_190,1,6.0
ISIC_0033975,1,6.0
ISIC_0032602,1,6.0
ISIC_0014171,1,6.0
ISIC_0054465,1,6.0
ISIC_0030150,1,6.0
ISIC_0029913,1,6.0
ISIC_1968421_10_120_200,1,6.0
ISIC_0062102,1,6.0
ISIC_0070973,1,6.0
ISIC_1157032,1,6.0
ISIC_0025363,1,6.0
ISIC_0070333,1,6.0
ISIC_0055887,1,6.0
ISIC_0068696,1,6.0
ISIC_1968421_10_130_200,1,6.0
ISIC_0013644_downsampled_10_130_190,1,6.0
ISIC_0014157_9_100_200,1,6.0
ISIC_0014308_9_120_190,1,6.0
ISIC_0014284_downsampled_9_120_200,1,6.0
ISIC_0033806,1,6.0
ISIC_0062525,1,6.0
ISIC_0012288_downsampled_9_130_200,1,6.0
ISIC_0060319,1,6.0
ISIC_0061798,1,6.0
ISIC_3159924_8_120_200,1,6.0
ISIC_0014157_downsampled_9_130_190,1,6.0
ISIC_0033624,1,6.0
ISIC_4938994,1,6.0
ISIC_0030089,1,6.0
ISIC_0029547,1,6.0
ISIC_0014357_downsampled,1,6.0
ISIC_0014308_downsampled_8_140_190,1,6.0
ISIC_0013644_downsampled_8_100_190,1,6.0
ISIC_0013490_downsampled,1,6.0
ISIC_0014037_downsampled,1,6.0
ISIC_0010380,1,6.0
ISIC_0026266,1,6.0
ISIC_0063094,1,6.0
ISIC_0014157_downsampled_9_130_200,1,6.0
ISIC_0000078,1,6.0
ISIC_0013644_downsampled_10_130_200,1,6.0
ISIC_0012298_downsampled_8_120_200,1,6.0
ISIC_0000040_downsampled,1,6.0
ISIC_0014229_downsampled,1,6.0
ISIC_0033520,1,6.0
ISIC_0033268,1,6.0
ISIC_0059066,1,6.0
ISIC_0063692,1,6.0
ISIC_0012749,1,6.0
ISIC_9978107_9_140_200,1,6.0
ISIC_0066422,1,6.0
ISIC_0027350,1,6.0
ISIC_0061532,1,6.0
ISIC_0011136_10_130_190,1,6.0
ISIC_2844539,1,6.0
ISIC_0072844,1,6.0
ISIC_0034074,1,6.0
ISIC_0069058,1,6.0
ISIC_0033452,1,6.0
ISIC_0015156_downsampled,1,6.0
ISIC_0013844_downsampled_10_140_190,1,6.0
ISIC_0054167,1,6.0
